Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Texas Southern,SWAC,3,3,0.5,,,,,,57.7,97.3,,-13.58,26.09,,,,,,
2,Alcorn State,SWAC,3,5,0.375,,,,,,47.6,81.0,,-18.59,14.81,,,,,,
3,Alabama State,SWAC,2,5,0.286,,,,,,46.0,77.8,,-18.09,13.66,,,,,,
4,Arkansas-Pine Bluff,SWAC,2,5,0.286,,,,,,50.3,73.7,,-20.9,2.53,,,,,,
5,Jackson State,SWAC,2,5,0.286,,,,,,63.7,75.3,,-12.43,-0.76,,,,,,
6,Prairie View,SWAC,2,5,0.286,,,,,,55.0,87.6,,-28.07,4.53,,,,,,
7,Mississippi Valley State,SWAC,1,5,0.167,,,,,,55.2,86.5,,-29.75,1.58,,,,,,
8,Southern,SWAC,1,5,0.167,,,,,,46.0,83.8,,-8.01,29.8,,,,,,
9,Alabama A&M,SWAC,1,6,0.143,,,,,,47.2,71.5,,-13.31,11.02,,,,,,
10,Bethune-Cookman,SWAC,1,6,0.143,,,,,,47.8,78.5,,-24.27,6.4,,,,,,
11,Grambling,SWAC,1,7,0.125,,,,,,51.9,80.3,,-25.75,2.68,,,,,,
12,Florida A&M,SWAC,0,8,0.0,,,,,,53.0,82.8,,-28.55,1.2,,,,,,
